,0,0,0,0,0,0,0,0,0,0
F1-ewo,59.045555555555566,47.11888888888889,65.63625,52.218,44.94333333333333,58.27555555555554,41.105999999999995,57.62777777777779,55.978888888888896,59.32
F1-test,16.02,15.855,17.57875,13.654444444444444,15.365555555555558,12.445555555555556,14.472222222222221,16.61333333333333,15.389999999999999,17.327777777777776
F1-train,67.00666666666667,52.74999999999999,66.8,60.152,46.85799999999999,63.06444444444443,48.532999999999994,63.59222222222221,62.71333333333333,68.01444444444445
P_ewo,65.626,67.602,61.02900000000001,77.34800000000001,68.84700000000001,68.886,74.30200000000002,63.279999999999994,66.721,66.79
P_test,26.644,17.591,17.697,27.982999999999997,27.512,27.279999999999994,27.309999999999995,26.516,27.459999999999997,27.235000000000003
P_train,73.53299999999999,74.97,71.306,87.718,83.20000000000002,75.32500000000002,86.685,69.43699999999998,75.745,76.273
R_ewo,47.592000000000006,32.221,46.3,42.967,29.630999999999993,46.29900000000001,29.910000000000004,47.873999999999995,42.686,46.295
R_test,11.598,10.371,11.671000000000001,8.883,10.74,8.456,10.026,12.856,10.899000000000001,12.798
R_train,54.52,36.007999999999996,55.153,50.443000000000005,34.291000000000004,50.336000000000006,35.36900000000001,52.47300000000001,47.576,53.02600000000001
