,0,0,0,0,0,0,0,0,0,0
F1-ewo,10.495000000000001,40.00428571428572,24.612857142857145,27.65375,30.15,34.68888888888889,29.025,26.666249999999998,36.081250000000004,37.330000000000005
F1-test,6.666666666666667,5.263333333333333,2.858333333333333,7.9366666666666665,12.43,11.82125,9.844285714285714,2.9785714285714286,16.255714285714284,17.25
F1-train,11.442500000000003,36.38875,24.125714285714285,28.8525,33.052499999999995,36.90555555555555,29.326249999999998,24.52375,36.076249999999995,42.425555555555555
P_ewo,63.798,52.693999999999996,58.483000000000004,64.732,66.426,77.82300000000001,67.567,69.31800000000001,67.785,75.091
P_test,10.0,10.0,10.0,10.0,8.148,28.0,20.0,20.0,15.576999999999998,24.192
P_train,67.324,63.943000000000005,61.84400000000001,72.087,74.34100000000001,86.29199999999999,74.06,74.03900000000002,73.264,84.75899999999999
R_ewo,4.687,19.29,10.263000000000002,13.717000000000002,15.661000000000001,19.823,14.071000000000002,12.744000000000002,19.380999999999997,22.478
R_test,2.5,1.875,0.9380000000000001,3.125,6.875,5.693,4.241,1.101,9.419,10.548
R_train,4.991,19.494999999999997,9.873,14.088,16.815000000000005,21.147,13.995000000000001,11.377999999999997,19.195,25.528999999999993
