,0,0,0,0,0,0,0,0,0,0
F1-LOC,,,,,,19.208333333333332,,,,19.208333333333332
F1-MISC,25.232857142857142,26.66,26.66,25.232857142857142,46.24625,46.24625,26.66,26.66,24.57875,49.22111111111112
F1-O,93.81700000000002,94.561,94.119,94.33500000000001,94.49699999999999,94.811,94.33999999999999,94.21400000000003,94.59499999999998,95.01899999999998
F1-ORG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1-PER,12.196250000000001,45.06374999999999,29.38857142857143,35.675,36.7725,41.42666666666666,36.599999999999994,30.287499999999998,44.0175,46.785555555555554
P-LOC,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0
P-MISC,70.0,60.0,60.0,70.0,80.0,80.0,60.0,60.0,80.0,90.0
P-O,88.439,90.078,88.97799999999998,89.425,89.74400000000001,90.23600000000002,89.42399999999999,89.14999999999998,90.04899999999999,90.75099999999998
P-ORG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P-PER,63.834,63.399,61.472,71.725,73.362,85.62099999999998,73.724,73.625,72.845,83.91300000000001
R-LOC,0.0,0.0,0.0,0.0,0.0,6.376,0.0,0.0,0.0,6.376
R-MISC,10.136999999999999,9.228,9.228,10.136999999999999,25.096000000000004,25.096000000000004,9.228,9.228,11.248,30.044999999999998
R-O,99.895,99.535,99.895,99.829,99.79599999999999,99.87899999999999,99.829,99.895,99.647,99.72999999999999
R-ORG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-PER,5.461,26.262,12.495000000000001,18.496,19.987,24.381999999999994,18.435999999999996,14.601000000000003,25.468999999999998,29.92000000000001
