,0,0,0,0,0,0,0,0,0,0
F1-LOC,,,,,,17.38,,,,17.38
F1-MISC,46.14999999999999,46.15,46.15,46.14999999999999,43.682500000000005,43.682500000000005,46.15,46.15,46.14999999999999,43.59111111111112
F1-O,94.43099999999998,95.075,94.73700000000001,94.89999999999999,94.96399999999998,95.227,94.91799999999999,94.868,95.157,95.29899999999999
F1-ORG,,,,,,,,,,
F1-PER,8.57625,47.70285714285715,28.39142857142857,32.1575,34.5975,39.69111111111111,34.62875,31.67875,42.05,41.98444444444445
P-LOC,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0
P-MISC,70.0,60.0,60.0,70.0,65.0,65.0,60.0,60.0,80.0,72.5
P-O,89.53999999999999,91.14600000000002,90.13799999999996,90.49999999999997,90.70899999999997,91.12199999999999,90.53799999999998,90.38399999999999,91.10499999999999,91.426
P-ORG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P-PER,53.63800000000001,51.553999999999995,57.193,63.38099999999999,66.738,77.824,66.39099999999999,68.142,66.39099999999999,75.07300000000001
R-LOC,0.0,0.0,0.0,0.0,0.0,5.711999999999999,0.0,0.0,0.0,5.711999999999999
R-MISC,21.0,18.0,18.0,21.0,24.0,24.0,18.0,18.0,24.0,27.0
R-O,99.88999999999999,99.37899999999999,99.83499999999998,99.75899999999999,99.66099999999997,99.725,99.74799999999998,99.82399999999998,99.60799999999999,99.53099999999998
R-ORG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-PER,4.0,25.0,12.25,16.75,19.125,23.5,17.625,15.75,24.375,26.875
