,0,0,0,0,0,0,0,0,0,0
F1-ewo,27.788750000000004,12.017142857142858,51.683749999999996,14.526250000000001,45.86222222222222,41.21874999999999,33.09,23.357499999999995,34.958571428571425,31.555000000000003
F1-test,7.17875,0.0,4.76125,3.21375,9.28125,5.46125,3.8085714285714287,3.21375,2.51875,6.985
F1-train,27.543749999999996,12.705714285714288,55.41,15.286250000000003,52.94777777777779,46.9225,30.46142857142857,24.799999999999997,32.845714285714294,33.256249999999994
P_ewo,68.559,50.30500000000001,60.53599999999999,61.34400000000001,72.58500000000001,58.72300000000001,61.922000000000004,66.58900000000001,61.191999999999986,68.419
P_test,18.570999999999998,0.0,16.667,16.667,16.333,16.667,10.0,16.667,15.0,14.667000000000002
P_train,76.21900000000001,61.33399999999999,67.627,73.54599999999998,78.661,66.571,66.55600000000001,75.889,66.023,76.069
R_ewo,13.275000000000002,4.601999999999999,35.045,6.460000000000001,31.060000000000002,24.068999999999996,14.245,11.059000000000001,15.487,16.014999999999997
R_test,3.4130000000000003,0.0,2.1630000000000003,1.3940000000000001,5.096,2.548,1.538,1.3940000000000001,1.081,3.7019999999999995
R_train,12.889,4.797,37.576,6.717999999999999,37.483999999999995,27.692999999999994,12.693999999999999,11.593000000000002,14.1,16.919999999999998
